Time,Flow_rate,Temp_input,Temp_output,Delta_temp,Amb_temp,Power_output,GHI,DNI,pred_GHI,pred_DNI,pred_Amb_temp
26-09-2017 15:00,8.228,114.90683333333334,121.72566666666667,6.818833333333335,16.6499996185303,235.1088840450001,503.0,892.0,503.0,892.0,16.6499996185303
26-09-2017 15:30,8.345166666666668,112.39,118.57633333333332,6.186333333333335,17.000000000000004,216.31483318166673,390.0,775.0,390.0,775.0,17.000000000000004
26-09-2017 16:00,8.327333333333334,109.56850000000001,115.17316666666666,5.604666666666674,17.2999992370605,195.56011651166693,277.0,658.0,277.0,658.0,17.2999992370605
26-09-2017 16:30,8.322833333333334,105.447,109.9235,4.476499999999992,17.449999809265105,156.11350117833305,179.0,498.0,179.0,498.0,17.449999809265105
26-09-2017 17:00,8.307333333333334,99.18666666666667,101.4045,2.217833333333336,17.050000190734853,77.23494668500011,81.0,338.0,81.0,338.0,17.050000190734853
26-09-2017 17:30,8.289166666666667,94.35716666666667,94.82266666666665,0.4654999999999963,16.6500005722046,16.17297122333321,40.5,169.0,40.5,169.0,16.6500005722046
26-09-2017 18:00,8.102833333333335,89.51400000000001,89.76799999999999,0.2539999999999978,16.249999999999996,8.449209023333253,0.0,0.0,0.0,0.0,16.249999999999996
26-09-2017 18:30,3.762333333333333,58.162,58.494,0.3320000000000031,15.5,7.850559980000074,0.0,0.0,0.0,0.0,15.5
26-09-2017 19:00,0.0,0.0,0.0,0.0,14.599999904632549,0.0,0.0,0.0,0.0,0.0,14.599999904632549
26-09-2017 19:30,0.0,0.0,0.0,0.0,13.8500003814697,0.0,0.0,0.0,0.0,0.0,13.8500003814697
26-09-2017 20:00,0.0,0.0,0.0,0.0,13.0500001907349,0.0,0.0,0.0,0.0,0.0,13.0500001907349
26-09-2017 20:30,0.0,0.0,0.0,0.0,12.650000095367451,0.0,0.0,0.0,0.0,0.0,12.650000095367451
26-09-2017 21:00,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,12.25
26-09-2017 21:30,0.0,0.0,0.0,0.0,11.400000095367401,0.0,0.0,0.0,0.0,0.0,11.400000095367401
26-09-2017 22:00,0.0,0.0,0.0,0.0,11.0499997138977,0.0,0.0,0.0,0.0,0.0,11.0499997138977
26-09-2017 22:30,0.0,0.0,0.0,0.0,10.7000002861023,0.0,0.0,0.0,0.0,0.0,10.7000002861023
26-09-2017 23:00,0.0,0.0,0.0,0.0,10.34999990463255,0.0,0.0,0.0,0.0,0.0,10.34999990463255
26-09-2017 23:30,0.0,0.0,0.0,0.0,10.150000095367398,0.0,0.0,0.0,0.0,0.0,10.150000095367398
27-09-2017 00:00,0.0,0.0,0.0,0.0,10.266666730244951,0.0,0.0,0.0,0.0,0.0,10.266666730244951
27-09-2017 00:30,0.0,0.0,0.0,0.0,10.400000095367401,0.0,0.0,0.0,0.0,0.0,10.400000095367401
27-09-2017 01:00,0.0,0.0,0.0,0.0,9.350000381469728,0.0,0.0,0.0,0.0,0.0,9.350000381469728
27-09-2017 01:30,0.0,0.0,0.0,0.0,9.050000190734862,0.0,0.0,0.0,0.0,0.0,9.050000190734862
27-09-2017 02:00,0.0,0.0,0.0,0.0,8.949999809265137,0.0,0.0,0.0,0.0,0.0,8.949999809265137
27-09-2017 02:30,0.0,0.0,0.0,0.0,9.350000381469728,0.0,0.0,0.0,0.0,0.0,9.350000381469728
27-09-2017 03:00,0.0,0.0,0.0,0.0,10.3999996185303,0.0,0.0,0.0,0.0,0.0,10.3999996185303
27-09-2017 03:30,0.0,0.0,0.0,0.0,10.1000003814697,0.0,0.0,0.0,0.0,0.0,10.1000003814697
27-09-2017 04:00,0.0,0.0,0.0,0.0,9.849999904632568,0.0,0.0,0.0,0.0,0.0,9.849999904632568
27-09-2017 04:30,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,9.75
27-09-2017 05:00,0.0,0.0,0.0,0.0,10.599999904632599,0.0,0.0,0.0,0.0,0.0,10.599999904632599
27-09-2017 05:30,0.0,0.0,0.0,0.0,10.900000095367451,0.0,10.0,3.5,10.0,3.5,10.900000095367451
27-09-2017 06:00,0.0,0.0,0.0,0.0,10.949999809265151,0.0,20.0,7.0,20.0,7.0,10.949999809265151
27-09-2017 06:30,0.0,0.0,0.0,0.0,10.6000003814697,0.0,50.0,8.5,50.0,8.5,10.6000003814697
27-09-2017 07:00,0.0,0.0,0.0,0.0,11.150000095367451,0.0,80.0,10.0,80.0,10.0,11.150000095367451
27-09-2017 07:30,0.0,0.0,0.0,0.0,11.400000095367451,0.0,182.0,48.5,182.0,48.5,11.400000095367451
27-09-2017 08:00,0.0,0.0,0.0,0.0,11.349999904632602,0.0,284.0,87.0,284.0,87.0,11.349999904632602
27-09-2017 08:30,0.0,0.0,0.0,0.0,11.75,0.0,208.5,45.0,208.5,45.0,11.75
27-09-2017 09:00,0.0,0.0,0.0,0.0,13.650000095367451,0.0,133.0,3.0,133.0,3.0,13.650000095367451
27-09-2017 09:30,0.0,0.0,0.0,0.0,14.5,0.0,352.0,103.0,352.0,103.0,14.5
27-09-2017 10:00,0.0,0.0,0.0,0.0,15.099999904632602,0.0,571.0,203.0,571.0,203.0,15.099999904632602
27-09-2017 10:30,1.8861666666666668,21.847333333333335,25.089,3.241666666666666,16.949999809265147,68.20123056666664,500.0,132.5,500.0,132.5,16.949999809265147
27-09-2017 11:00,1.704,23.26533333333333,26.591333333333335,3.3260000000000005,18.7999992370605,69.71333313000004,429.0,62.0,429.0,62.0,18.7999992370605
27-09-2017 11:30,2.7018333333333335,37.76866666666666,42.01533333333333,4.246666666666667,20.0999994277954,96.83133995000001,469.5,83.0,469.5,83.0,20.0999994277954
27-09-2017 12:00,2.1238333333333332,26.078833333333336,28.1695,2.090666666666666,20.69999980926515,56.800504536666665,510.0,104.0,510.0,104.0,20.69999980926515
27-09-2017 12:30,5.3453333333333335,54.27016666666666,58.085499999999996,3.815333333333333,22.199999809265105,127.91348202666666,656.5,448.5,656.5,448.5,22.199999809265105
27-09-2017 13:00,6.066833333333334,75.67033333333335,80.985,5.314666666666663,23.10000038146975,163.06033681833324,803.0,793.0,803.0,793.0,23.10000038146975
27-09-2017 13:30,8.350833333333334,95.33433333333333,102.23716666666667,6.902833333333334,24.39999961853025,241.52437181833338,741.5,827.0,741.5,827.0,24.39999961853025
27-09-2017 14:00,8.352166666666667,101.43983333333334,110.48066666666666,9.040833333333337,25.4000005722046,316.3954392200001,680.0,861.0,680.0,861.0,25.4000005722046
27-09-2017 14:30,8.345166666666666,109.35433333333333,116.87216666666667,7.5178333333333285,25.8999996185303,262.86296009999984,591.5,823.5,591.5,823.5,25.8999996185303
27-09-2017 15:00,8.341333333333333,113.6595,120.31783333333334,6.658333333333331,26.36666615804033,232.70078280333328,503.0,786.0,503.0,786.0,26.36666615804033
27-09-2017 15:30,8.317499999999999,112.77016666666667,118.78116666666669,6.010999999999996,26.25,209.48542508499986,391.0,661.5,391.0,661.5,26.25
27-09-2017 16:00,8.327499999999999,109.56066666666668,114.80033333333334,5.239666666666669,26.25,182.82923238333345,279.0,537.0,279.0,537.0,26.25
27-09-2017 16:30,8.315833333333332,105.62133333333334,109.71733333333333,4.096000000000001,26.1500005722046,142.70112402500004,181.5,390.5,181.5,390.5,26.1500005722046
27-09-2017 17:00,7.939666666666667,100.78383333333333,103.22099999999999,2.4371666666666676,26.050000190734902,81.76404408333336,84.0,244.0,84.0,244.0,26.050000190734902
27-09-2017 17:30,4.8885,79.81866666666667,80.24266666666666,0.4239999999999971,25.0999994277954,12.859633749999903,42.0,122.0,42.0,122.0,25.0999994277954
27-09-2017 18:00,0.0,0.0,0.0,0.0,23.60000038146975,0.0,0.0,0.0,0.0,0.0,23.60000038146975
27-09-2017 18:30,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,22.25
27-09-2017 19:00,0.0,0.0,0.0,0.0,20.85000038146975,0.0,0.0,0.0,0.0,0.0,20.85000038146975
27-09-2017 19:30,0.0,0.0,0.0,0.0,19.80000019073485,0.0,0.0,0.0,0.0,0.0,19.80000019073485
27-09-2017 20:00,0.0,0.0,0.0,0.0,19.350000381469748,0.0,0.0,0.0,0.0,0.0,19.350000381469748
27-09-2017 20:30,0.0,0.0,0.0,0.0,19.000000000000004,0.0,0.0,0.0,0.0,0.0,19.000000000000004
27-09-2017 21:00,0.0,0.0,0.0,0.0,18.0999994277954,0.0,0.0,0.0,0.0,0.0,18.0999994277954
27-09-2017 21:30,0.0,0.0,0.0,0.0,17.1499996185303,0.0,0.0,0.0,0.0,0.0,17.1499996185303
27-09-2017 22:00,0.0,0.0,0.0,0.0,16.550000190734902,0.0,0.0,0.0,0.0,0.0,16.550000190734902
27-09-2017 22:30,0.0,0.0,0.0,0.0,16.1500005722046,0.0,0.0,0.0,0.0,0.0,16.1500005722046
27-09-2017 23:00,0.0,0.0,0.0,0.0,15.699999809265151,0.0,0.0,0.0,0.0,0.0,15.699999809265151
27-09-2017 23:30,0.0,0.0,0.0,0.0,15.0499997138977,0.0,0.0,0.0,0.0,0.0,15.0499997138977
28-09-2017 00:00,0.0,0.0,0.0,0.0,15.0333334604899,0.0,0.0,0.0,0.0,0.0,15.0333334604899
28-09-2017 00:30,0.0,0.0,0.0,0.0,14.8500003814697,0.0,0.0,0.0,0.0,0.0,14.8500003814697
28-09-2017 01:00,0.0,0.0,0.0,0.0,14.050000190734849,0.0,0.0,0.0,0.0,0.0,14.050000190734849
28-09-2017 01:30,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0
28-09-2017 02:00,0.0,0.0,0.0,0.0,12.349999904632599,0.0,0.0,0.0,0.0,0.0,12.349999904632599
28-09-2017 02:30,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,12.25
28-09-2017 03:00,0.0,0.0,0.0,0.0,11.949999809265151,0.0,0.0,0.0,0.0,0.0,11.949999809265151
28-09-2017 03:30,0.0,0.0,0.0,0.0,11.6999998092651,0.0,0.0,0.0,0.0,0.0,11.6999998092651
28-09-2017 04:00,0.0,0.0,0.0,0.0,11.650000095367451,0.0,0.0,0.0,0.0,0.0,11.650000095367451
28-09-2017 04:30,0.0,0.0,0.0,0.0,10.7999997138977,0.0,0.0,0.0,0.0,0.0,10.7999997138977
28-09-2017 05:00,0.0,0.0,0.0,0.0,10.2000002861023,0.0,0.0,0.0,0.0,0.0,10.2000002861023
28-09-2017 05:30,0.0,0.0,0.0,0.0,10.2999997138977,0.0,33.5,71.0,33.5,71.0,10.2999997138977
28-09-2017 06:00,0.0,0.0,0.0,0.0,10.449999809265151,0.0,67.0,142.0,67.0,142.0,10.449999809265151
28-09-2017 06:30,0.0,0.0,0.0,0.0,10.3000001907349,0.0,163.0,285.5,163.0,285.5,10.3000001907349
28-09-2017 07:00,0.0,0.0,0.0,0.0,10.3000001907349,0.0,259.0,429.0,259.0,429.0,10.3000001907349
28-09-2017 07:30,0.0,0.0,0.0,0.0,10.75,0.0,371.5,571.0,371.5,571.0,10.75
28-09-2017 08:00,0.0,0.0,0.0,0.0,11.533333142598432,0.0,484.0,713.0,484.0,713.0,11.533333142598432
28-09-2017 08:30,0.0,0.0,0.0,0.0,12.400000095367398,0.0,552.5,664.5,552.5,664.5,12.400000095367398
28-09-2017 09:00,0.0,0.0,0.0,0.0,13.25,0.0,621.0,616.0,621.0,616.0,13.25
28-09-2017 09:30,0.0,0.0,0.0,0.0,14.299999713897698,0.0,553.0,370.5,553.0,370.5,14.299999713897698
28-09-2017 10:00,1.1743333333333335,27.373666666666665,30.54516666666667,3.171500000000004,15.349999904632549,46.787184575000076,485.0,125.0,485.0,125.0,15.349999904632549
28-09-2017 10:30,4.412333333333334,83.9225,93.17516666666667,9.252666666666663,16.15000009536745,172.6319609466666,491.0,118.5,491.0,118.5,16.15000009536745
28-09-2017 11:00,0.0,0.0,0.0,0.0,16.449999809265098,0.0,497.0,112.0,497.0,112.0,16.449999809265098
28-09-2017 11:30,0.0,0.0,0.0,0.0,16.499999999999996,0.0,428.5,71.5,428.5,71.5,16.499999999999996
28-09-2017 12:00,4.8235,75.57216666666666,79.63133333333334,4.059166666666672,17.250000000000004,99.34552431000014,360.0,31.0,360.0,31.0,17.250000000000004
28-09-2017 12:30,5.557333333333333,90.96566666666666,95.791,4.825333333333336,17.550000190734853,116.75967549000005,261.5,17.0,261.5,17.0,17.550000190734853
28-09-2017 13:00,4.1345,91.21,94.21083333333333,3.0008333333333326,17.850000381469748,54.535607019999986,163.0,3.0,163.0,3.0,17.850000381469748
28-09-2017 13:30,4.805,90.97099999999999,94.21833333333335,3.2473333333333394,18.000000000000004,66.85808067500012,385.5,241.0,385.5,241.0,18.000000000000004
28-09-2017 14:00,0.0,0.0,0.0,0.0,17.500000000000004,0.0,608.0,479.0,608.0,479.0,17.500000000000004
28-09-2017 14:30,0.0,0.0,0.0,0.0,17.39999961853025,0.0,548.0,593.0,548.0,593.0,17.39999961853025
28-09-2017 15:00,5.5395,90.95766666666667,95.32400000000001,4.36633333333333,17.999999999999996,101.88666293999995,488.0,707.0,488.0,707.0,17.999999999999996
28-09-2017 15:30,7.0225,92.597,97.231,4.633999999999993,18.1500005722046,137.10099698333315,372.0,526.0,372.0,526.0,18.1500005722046
28-09-2017 16:00,7.960333333333334,94.94083333333333,98.72616666666666,3.7853333333333317,18.3499994277954,127.11237497666662,256.0,345.0,256.0,345.0,18.3499994277954
28-09-2017 16:30,7.256166666666665,94.42466666666667,97.101,2.676333333333337,17.999999999999996,81.2199195100001,148.0,180.5,148.0,180.5,17.999999999999996
28-09-2017 17:00,0.0,0.0,0.0,0.0,17.199999809265105,0.0,40.0,16.0,40.0,16.0,17.199999809265105
28-09-2017 17:30,0.0,0.0,0.0,0.0,16.44999980926515,0.0,20.0,8.0,20.0,8.0,16.44999980926515
28-09-2017 18:00,0.0,0.0,0.0,0.0,16.199999809265098,0.0,0.0,0.0,0.0,0.0,16.199999809265098
28-09-2017 18:30,0.0,0.0,0.0,0.0,15.949999809265151,0.0,0.0,0.0,0.0,0.0,15.949999809265151
28-09-2017 19:00,0.0,0.0,0.0,0.0,15.5499997138977,0.0,0.0,0.0,0.0,0.0,15.5499997138977
28-09-2017 19:30,0.0,0.0,0.0,0.0,15.099999904632549,0.0,0.0,0.0,0.0,0.0,15.099999904632549
28-09-2017 20:00,0.0,0.0,0.0,0.0,14.849999904632602,0.0,0.0,0.0,0.0,0.0,14.849999904632602
28-09-2017 20:30,0.0,0.0,0.0,0.0,14.6999998092651,0.0,0.0,0.0,0.0,0.0,14.6999998092651
28-09-2017 21:00,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,14.5
28-09-2017 21:30,0.0,0.0,0.0,0.0,14.299999713897698,0.0,0.0,0.0,0.0,0.0,14.299999713897698
28-09-2017 22:00,0.0,0.0,0.0,0.0,13.7000002861023,0.0,0.0,0.0,0.0,0.0,13.7000002861023
28-09-2017 22:30,0.0,0.0,0.0,0.0,12.8500003814697,0.0,0.0,0.0,0.0,0.0,12.8500003814697
28-09-2017 23:00,0.0,0.0,0.0,0.0,12.099999904632602,0.0,0.0,0.0,0.0,0.0,12.099999904632602
28-09-2017 23:30,0.0,0.0,0.0,0.0,11.300000190734849,0.0,0.0,0.0,0.0,0.0,11.300000190734849
29-09-2017 00:00,0.0,0.0,0.0,0.0,10.633333365122448,0.0,0.0,0.0,0.0,0.0,10.633333365122448
29-09-2017 00:30,0.0,0.0,0.0,0.0,10.300000190734849,0.0,0.0,0.0,0.0,0.0,10.300000190734849
29-09-2017 01:00,0.0,0.0,0.0,0.0,9.799999872843422,0.0,0.0,0.0,0.0,0.0,9.799999872843422
29-09-2017 01:30,0.0,0.0,0.0,0.0,9.550000190734863,0.0,0.0,0.0,0.0,0.0,9.550000190734863
29-09-2017 02:00,0.0,0.0,0.0,0.0,9.349999904632568,0.0,0.0,0.0,0.0,0.0,9.349999904632568
29-09-2017 02:30,0.0,0.0,0.0,0.0,8.599999904632567,0.0,0.0,0.0,0.0,0.0,8.599999904632567
29-09-2017 03:00,0.0,0.0,0.0,0.0,8.050000190734865,0.0,0.0,0.0,0.0,0.0,8.050000190734865
29-09-2017 03:30,0.0,0.0,0.0,0.0,7.849999904632571,0.0,0.0,0.0,0.0,0.0,7.849999904632571
29-09-2017 04:00,0.0,0.0,0.0,0.0,7.350000143051145,0.0,0.0,0.0,0.0,0.0,7.350000143051145
29-09-2017 04:30,0.0,0.0,0.0,0.0,7.200000047683715,0.0,0.0,0.0,0.0,0.0,7.200000047683715
29-09-2017 05:00,0.0,0.0,0.0,0.0,6.650000095367429,0.0,0.0,0.0,0.0,0.0,6.650000095367429
29-09-2017 05:30,0.0,0.0,0.0,0.0,6.25,0.0,36.0,88.0,36.0,88.0,6.25
29-09-2017 06:00,0.0,0.0,0.0,0.0,6.099999904632569,0.0,72.0,176.0,72.0,176.0,6.099999904632569
29-09-2017 06:30,0.0,0.0,0.0,0.0,6.299999952316285,0.0,169.0,324.5,169.0,324.5,6.299999952316285
29-09-2017 07:00,0.0,0.0,0.0,0.0,6.899999856948855,0.0,266.0,473.0,266.0,473.0,6.899999856948855
29-09-2017 07:30,0.0,0.0,0.0,0.0,7.85000014305115,0.0,379.0,612.0,379.0,612.0,7.85000014305115
29-09-2017 08:00,0.0,0.0,0.0,0.0,9.049999713897705,0.0,492.0,751.0,492.0,751.0,9.049999713897705
29-09-2017 08:30,0.0,0.0,0.0,0.0,10.249999999999984,0.0,568.5,722.0,568.5,722.0,10.249999999999984
29-09-2017 09:00,0.0,0.0,0.0,0.0,11.7000002861023,0.0,645.0,693.0,645.0,693.0,11.7000002861023
29-09-2017 09:30,0.0,0.0,0.0,0.0,12.800000190734849,0.0,561.0,406.5,561.0,406.5,12.800000190734849
29-09-2017 10:00,0.5695,11.9885,13.650333333333334,1.661833333333334,13.599999904632549,23.792850055000013,477.0,120.0,477.0,120.0,13.599999904632549
29-09-2017 10:30,2.1471666666666667,36.93366666666666,41.431333333333335,4.497666666666665,14.0,80.62417972333331,530.0,181.0,530.0,181.0,14.0
29-09-2017 11:00,1.2518333333333331,24.947166666666664,27.264166666666664,2.316999999999998,14.2000002861023,36.848320214999966,583.0,242.0,583.0,242.0,14.2000002861023
29-09-2017 11:30,6.499,66.884,71.24016666666667,4.356166666666667,15.300000190734849,144.03959089333333,585.5,244.0,585.5,244.0,15.300000190734849
29-09-2017 12:00,7.845333333333333,83.11316666666666,87.53983333333333,4.426666666666665,15.349999904632549,146.8150112783333,588.0,246.0,588.0,246.0,15.349999904632549
29-09-2017 12:30,8.270000000000001,87.46433333333334,91.04033333333335,3.5760000000000027,15.650000095367398,124.29036179166678,615.0,352.0,615.0,352.0,15.650000095367398
29-09-2017 13:00,8.152,83.94683333333333,85.843,1.896166666666666,15.700000286102302,64.94099366166665,642.0,458.0,642.0,458.0,15.700000286102302
29-09-2017 13:30,7.736333333333332,83.24999999999999,85.56833333333334,2.318333333333333,16.0500001907349,76.49566168833331,606.5,470.5,606.5,470.5,16.0500001907349
29-09-2017 14:00,8.290333333333335,84.90833333333335,87.70433333333334,2.7959999999999945,16.500000000000004,97.1685001716665,571.0,483.0,571.0,483.0,16.500000000000004
29-09-2017 14:30,8.309166666666666,88.03583333333336,91.29066666666667,3.2548333333333304,16.949999809265105,113.37400464999989,417.5,282.0,417.5,282.0,16.949999809265105
29-09-2017 15:00,8.296999999999999,88.8525,91.69500000000001,2.842500000000001,17.249999999999996,98.87981698333338,264.0,81.0,264.0,81.0,17.249999999999996
29-09-2017 15:30,8.275333333333334,84.67766666666667,85.70733333333334,1.0296666666666663,16.8499994277954,35.717615194999986,183.5,52.5,183.5,52.5,16.8499994277954
29-09-2017 16:00,4.170166666666667,54.83716666666667,55.461000000000006,0.6238333333333349,16.94999980926515,16.80861307833338,103.0,24.0,103.0,24.0,16.94999980926515
29-09-2017 16:30,0.0,0.0,0.0,0.0,16.7999992370605,0.0,79.5,48.0,79.5,48.0,16.7999992370605
29-09-2017 17:00,0.0,0.0,0.0,0.0,16.7000007629395,0.0,56.0,72.0,56.0,72.0,16.7000007629395
29-09-2017 17:30,0.0,0.0,0.0,0.0,16.749999999999996,0.0,28.0,36.0,28.0,36.0,16.749999999999996
29-09-2017 18:00,0.0,0.0,0.0,0.0,16.483333269755036,0.0,0.0,0.0,0.0,0.0,16.483333269755036
29-09-2017 18:30,0.0,0.0,0.0,0.0,16.199999809265098,0.0,0.0,0.0,0.0,0.0,16.199999809265098
29-09-2017 19:00,0.0,0.0,0.0,0.0,15.7000002861023,0.0,0.0,0.0,0.0,0.0,15.7000002861023
29-09-2017 19:30,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,15.5
29-09-2017 20:00,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0
29-09-2017 20:30,0.0,0.0,0.0,0.0,14.300000190734849,0.0,0.0,0.0,0.0,0.0,14.300000190734849
29-09-2017 21:00,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0
29-09-2017 21:30,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,13.75
29-09-2017 22:00,0.0,0.0,0.0,0.0,13.300000190734849,0.0,0.0,0.0,0.0,0.0,13.300000190734849
29-09-2017 22:30,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,12.25
29-09-2017 23:00,0.0,0.0,0.0,0.0,11.8999996185303,0.0,0.0,0.0,0.0,0.0,11.8999996185303
29-09-2017 23:30,0.0,0.0,0.0,0.0,11.4500002861023,0.0,0.0,0.0,0.0,0.0,11.4500002861023
30-09-2017 00:00,0.0,0.0,0.0,0.0,10.600000063578301,0.0,0.0,0.0,0.0,0.0,10.600000063578301
30-09-2017 00:30,0.0,0.0,0.0,0.0,9.850000381469714,0.0,0.0,0.0,0.0,0.0,9.850000381469714
30-09-2017 01:00,0.0,0.0,0.0,0.0,9.150000095367433,0.0,0.0,0.0,0.0,0.0,9.150000095367433
30-09-2017 01:30,0.0,0.0,0.0,0.0,8.900000095367432,0.0,0.0,0.0,0.0,0.0,8.900000095367432
30-09-2017 02:00,0.0,0.0,0.0,0.0,9.34999990463257,0.0,0.0,0.0,0.0,0.0,9.34999990463257
30-09-2017 02:30,0.0,0.0,0.0,0.0,9.200000286102295,0.0,0.0,0.0,0.0,0.0,9.200000286102295
30-09-2017 03:00,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0
30-09-2017 03:30,0.0,0.0,0.0,0.0,9.150000095367433,0.0,0.0,0.0,0.0,0.0,9.150000095367433
30-09-2017 04:00,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0
30-09-2017 04:30,0.0,0.0,0.0,0.0,8.800000190734862,0.0,0.0,0.0,0.0,0.0,8.800000190734862
30-09-2017 05:00,0.0,0.0,0.0,0.0,8.550000190734865,0.0,0.0,0.0,0.0,0.0,8.550000190734865
30-09-2017 05:30,0.0,0.0,0.0,0.0,8.650000095367432,0.0,38.0,140.5,38.0,140.5,8.650000095367432
30-09-2017 06:00,0.0,0.0,0.0,0.0,8.75,0.0,76.0,281.0,76.0,281.0,8.75
30-09-2017 06:30,0.0,0.0,0.0,0.0,8.5,0.0,138.5,254.0,138.5,254.0,8.5
30-09-2017 07:00,0.0,0.0,0.0,0.0,8.700000286102295,0.0,201.0,227.0,201.0,227.0,8.700000286102295
30-09-2017 07:30,0.0,0.0,0.0,0.0,9.150000095367432,0.0,313.0,373.0,313.0,373.0,9.150000095367432
30-09-2017 08:00,0.0,0.0,0.0,0.0,9.699999809265137,0.0,425.0,519.0,425.0,519.0,9.699999809265137
30-09-2017 08:30,0.0,0.0,0.0,0.0,10.650000095367451,0.0,406.5,323.0,406.5,323.0,10.650000095367451
30-09-2017 09:00,0.0,0.0,0.0,0.0,11.9499998092651,0.0,388.0,127.0,388.0,127.0,11.9499998092651
30-09-2017 09:30,0.0,0.0,0.0,0.0,12.75,0.0,575.5,442.0,575.5,442.0,12.75
30-09-2017 10:00,0.0,0.0,0.0,0.0,13.25,0.0,763.0,757.0,763.0,757.0,13.25
30-09-2017 10:30,4.602,72.31833333333333,82.10116666666666,9.78283333333333,14.0,189.39867332666665,772.0,738.0,772.0,738.0,14.0
30-09-2017 11:00,7.358999999999999,77.95866666666667,85.04783333333334,7.089166666666661,14.700000286102302,214.96188078499986,781.0,719.0,781.0,719.0,14.700000286102302
30-09-2017 11:30,8.330833333333333,85.204,90.92983333333332,5.725833333333334,15.266666412353535,199.8984823166667,832.5,835.0,832.5,835.0,15.266666412353535
30-09-2017 12:00,8.338833333333334,93.06683333333332,98.97516666666668,5.908333333333336,15.6000003814697,206.43896896333345,884.0,951.0,884.0,951.0,15.6000003814697
30-09-2017 12:30,8.341,96.84883333333333,103.47783333333332,6.628999999999998,15.7999997138977,231.6529517933333,852.0,957.5,852.0,957.5,15.7999997138977
30-09-2017 13:00,8.338,105.94083333333333,114.57099999999998,8.63016666666667,16.6500005722046,301.5280754883335,820.0,964.0,820.0,964.0,16.6500005722046
30-09-2017 13:30,8.277833333333334,114.68383333333334,121.59083333333332,6.907000000000001,16.80000019073485,239.58426704000007,757.0,952.5,757.0,952.5,16.80000019073485
30-09-2017 14:00,8.228666666666667,116.51566666666668,123.49399999999999,6.978333333333332,17.1499996185303,240.60180644499997,694.0,941.0,694.0,941.0,17.1499996185303
30-09-2017 14:30,8.1995,116.49066666666666,123.11066666666665,6.619999999999997,17.399999618530252,227.43907647499995,604.0,904.0,604.0,904.0,17.399999618530252
30-09-2017 15:00,8.211,115.303,121.642,6.338999999999999,17.749999999999996,218.08436096499997,514.0,867.0,514.0,867.0,17.749999999999996
30-09-2017 15:30,8.258666666666665,112.692,118.78033333333333,6.088333333333336,17.8499994277954,210.67508689666678,402.0,759.5,402.0,759.5,17.8499994277954
30-09-2017 16:00,8.289833333333332,108.97716666666666,114.44383333333333,5.466666666666669,18.000000000000004,189.8741677950001,290.0,652.0,290.0,652.0,18.000000000000004
30-09-2017 16:30,8.309166666666668,104.33283333333333,108.565,4.232166666666667,17.999999999999996,147.35258688166667,191.5,505.5,191.5,505.5,17.999999999999996
30-09-2017 17:00,8.291166666666667,99.12183333333333,100.734,1.6121666666666645,17.949999809265147,56.008537273333275,93.0,359.0,93.0,359.0,17.949999809265147
30-09-2017 17:30,8.288166666666667,93.48633333333335,93.94316666666668,0.45683333333333326,17.699999809265098,15.875482620000001,46.5,179.5,46.5,179.5,17.699999809265098
30-09-2017 18:00,8.259666666666666,90.983,91.104,0.12099999999999511,17.199999809265147,4.187568403333165,0.0,0.0,0.0,0.0,17.199999809265147
30-09-2017 18:30,5.599833333333334,75.81916666666667,75.92,0.10083333333332926,16.3500003814697,2.9978318699998794,0.0,0.0,0.0,0.0,16.3500003814697
30-09-2017 19:00,0.0,0.0,0.0,0.0,15.300000190734849,0.0,0.0,0.0,0.0,0.0,15.300000190734849
30-09-2017 19:30,0.0,0.0,0.0,0.0,14.300000190734849,0.0,0.0,0.0,0.0,0.0,14.300000190734849
30-09-2017 20:00,0.0,0.0,0.0,0.0,13.349999904632602,0.0,0.0,0.0,0.0,0.0,13.349999904632602
30-09-2017 20:30,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0
30-09-2017 21:00,0.0,0.0,0.0,0.0,12.4500002861023,0.0,0.0,0.0,0.0,0.0,12.4500002861023
30-09-2017 21:30,0.0,0.0,0.0,0.0,11.650000095367451,0.0,0.0,0.0,0.0,0.0,11.650000095367451
