,Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
15134,2018-05-30 07:00:00,0.0,241.0,533.0,19.050000189999995,214.79275417747843,558.1005220448883,19.259706978023317
15135,2018-05-30 07:30:00,0.0,363.5,698.5,19.949999809999998,390.2368529767011,643.0710996198536,19.250774704490322
15136,2018-05-30 08:00:00,0.0,486.0,864.0,20.64999962,418.4698663561355,959.0612535298591,19.701424179471747
15137,2018-05-30 08:30:00,0.0,587.5,907.0,21.699999809999998,674.3761162401206,933.0172083529711,22.872340677378475
15138,2018-05-30 09:00:00,0.0,689.0,950.0,22.949999809999998,710.5965828429702,1095.6687340522312,23.709355710372588
15139,2018-05-30 09:30:00,0.0,776.0,973.0,23.999999999999996,784.0027131230406,867.2759893033781,23.836048883486786
15140,2018-05-30 10:00:00,0.0,863.0,996.0,24.450000759999998,833.1369087416623,1023.071656517276,23.617889854222504
15141,2018-05-30 10:30:00,45.714676559999994,916.5,989.0,25.5,764.5235026815143,1006.8721638777006,24.7916973449198
15142,2018-05-30 11:00:00,0.0,970.0,982.0,26.300000189999995,967.8483828290072,929.47780544223,26.59675294129232
15143,2018-05-30 11:30:00,55.39534334333333,1011.5,1002.0,26.60000038,1041.697327778507,950.4384733992952,25.49860487020141
15144,2018-05-30 12:00:00,70.82544712000005,1053.0,1022.0,27.449999809999998,984.8791386079523,976.4360857537042,27.51749232376886
15145,2018-05-30 12:30:00,172.78622557333324,1054.0,1029.5,28.699999809999998,1050.7868159329942,953.4033099693788,28.51265675397303
15146,2018-05-30 13:00:00,130.64999686499996,1055.0,1037.0,28.85000038,990.7842826214678,951.7670120404382,29.549661210289038
15147,2018-05-30 13:30:00,201.27206557500006,1019.5,1035.0,29.700000759999998,1037.7695174155817,1091.9892424970596,28.238553984762305
15148,2018-05-30 14:00:00,254.1820552500001,984.0,1033.0,30.100000379999997,946.852369476424,1060.1890326780026,31.255627518436782
15149,2018-05-30 14:30:00,243.67044163333333,921.5,1029.0,30.250000000000004,912.1440635245581,1010.4295202387542,30.767813966642326
15150,2018-05-30 15:00:00,234.26893918666659,859.0,1025.0,30.250000000000004,880.1089172577881,1084.0444713653892,29.87262727779845
15151,2018-05-30 15:30:00,205.80185921166665,775.5,1017.0,30.850000379999997,761.3537344664683,1014.371271756784,28.822141641251246
15152,2018-05-30 16:00:00,195.43891796833339,692.0,1009.0,31.0,688.7792783643528,990.7149683988781,31.910001045672786
15153,2018-05-30 16:30:00,121.73042123499998,586.0,964.5,31.050000190000002,654.6975685634087,911.1162783959272,30.824174376032737
15154,2018-05-30 17:00:00,0.0,480.0,920.0,30.90000057,476.63855540513293,963.4041708224262,30.239195191990444
15155,2018-05-30 17:30:00,0.0,356.0,762.0,30.699999809999998,292.0715116277928,823.3663468874182,30.346294682617547
15156,2018-05-30 18:00:00,0.0,232.0,604.0,31.050000189999995,231.27940029747893,618.1103262944937,30.29519436130546
15157,2018-05-30 18:30:00,0.0,141.0,407.5,30.749999999999996,111.38579041921754,424.09558628918677,30.84295780952947
