Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
2017-02-07 02:00:00,0.0,0.0,0.0,14.35,0.0,0.0,16.010558457449058
2017-02-07 02:30:00,0.0,0.0,0.0,14.149999999999999,0.0,0.0,12.631920150945957
2017-02-07 03:00:00,0.0,0.0,0.0,13.950000000000001,0.0,0.0,15.413188330835462
2017-02-07 03:30:00,0.0,0.0,0.0,13.85,0.0,0.0,11.989490460896894
2017-02-07 04:00:00,0.0,0.0,0.0,13.750000000000002,0.0,0.0,14.401025189440622
2017-02-07 04:30:00,0.0,0.0,0.0,13.549999999999999,0.0,0.0,13.96538674512218
2017-02-07 05:00:00,0.0,0.0,0.0,13.6,0.0,0.0,13.030476033738514
2017-02-07 05:30:00,0.0,0.0,0.0,13.35,0.0,0.0,14.652534920369355
2017-02-07 06:00:00,0.0,0.0,0.0,13.1,0.0,0.0,15.128271850379932
2017-02-07 06:30:00,0.0,61.0,231.0,13.1,105.44188461510178,31.701491575036925,13.603341205681662
2017-02-07 07:00:00,0.0,122.0,462.0,13.1,118.50868541921909,527.9207675652233,13.13393322553476
2017-02-07 07:30:00,0.0,229.0,613.5,13.550000000000002,309.94092698603896,559.0544921463705,11.794881445801964
2017-02-07 08:00:00,0.0,336.0,765.0,14.35,267.84323409555014,800.9505015019918,11.472574010711142
2017-02-07 08:30:00,0.0,453.5,859.0,15.25,520.1083534635412,908.4372025821189,12.405062694917973
